Date, Open, High, Low, Close
08/29/19, 25606.33, 25714.78, 25372.49, 25703.50
08/28/19, 25767.08, 25830.64, 25596.08, 25615.48
08/27/19, 25715.98, 25764.61, 25581.73, 25664.07
08/26/19, 25322.00, 25692.28, 25249.51, 25680.33
08/23/19, 26057.88, 26241.22, 25940.44, 26179.33
08/22/19, 26272.91, 26288.24, 25977.67, 26048.72
08/21/19, 26160.54, 26318.13, 26075.91, 26270.04
08/20/19, 26256.54, 26347.23, 26149.40, 26231.54
08/19/19, 25994.80, 26356.22, 25994.80, 26291.84
08/16/19, 25484.96, 25798.11, 25314.27, 25734.22
08/15/19, 24945.74, 25552.13, 24899.93, 25495.46
08/14/19, 25711.10, 25717.98, 25197.38, 25302.28
08/13/19, 25536.62, 25616.71, 25270.91, 25281.30
08/12/19, 25869.48, 26069.23, 25824.72, 25824.72
08/09/19, 26278.92, 26313.78, 25939.30, 25939.30
08/08/19, 25999.45, 26317.42, 25999.45, 26120.77
08/07/19, 25977.72, 26025.44, 25738.80, 25997.03
08/06/19, 25472.43, 26042.23, 25397.35, 25976.24
08/05/19, 26480.47, 26502.61, 26086.86, 26151.32
08/02/19, 26950.53, 27043.46, 26868.96, 26918.58
08/01/19, 27582.21, 27754.04, 27495.89, 27565.70
07/31/19, 27931.28, 27939.72, 27701.44, 27777.75
07/30/19, 28059.82, 28274.65, 28059.82, 28146.50
07/29/19, 28262.80, 28302.66, 27945.41, 28106.41
07/26/19, 28406.07, 28487.64, 28338.30, 28397.74
07/25/19, 28575.49, 28628.51, 28517.01, 28594.30
07/24/19, 28578.14, 28764.50, 28515.92, 28524.04
07/23/19, 28392.04, 28489.29, 28313.79, 28466.48
07/22/19, 28612.28, 28649.44, 28303.55, 28371.26
07/19/19, 28585.15, 28809.59, 28551.20, 28765.40
07/18/19, 28393.04, 28511.65, 28376.50, 28461.66
07/17/19, 28463.77, 28593.17, 28377.34, 28593.17
07/16/19, 28583.93, 28634.65, 28489.41, 28619.62
07/15/19, 28303.36, 28567.25, 28071.19, 28554.88
07/12/19, 28401.87, 28603.87, 28399.66, 28471.62
07/11/19, 28347.86, 28582.69, 28347.86, 28431.80
07/10/19, 28245.09, 28311.78, 28144.87, 28204.69
07/09/19, 28299.73, 28312.97, 28080.73, 28116.28
07/08/19, 28513.14, 28541.10, 28194.07, 28331.69
07/05/19, 28785.53, 28880.58, 28714.92, 28774.83
07/04/19, 28891.97, 29007.98, 28776.48, 28795.77
07/03/19, 28781.97, 28891.89, 28721.21, 28855.14
07/02/19, 28904.04, 28959.06, 28768.54, 28875.56
06/28/19, 28632.59, 28632.59, 28416.96, 28542.62
06/27/19, 28352.94, 28621.42, 28287.34, 28621.42
06/26/19, 28046.16, 28267.98, 27985.98, 28221.98
06/25/19, 28447.96, 28470.10, 28066.13, 28185.98
06/24/19, 28400.63, 28634.48, 28358.06, 28513.00
06/21/19, 28581.51, 28581.51, 28359.25, 28473.71
06/20/19, 28308.85, 28563.08, 28258.02, 28550.43
06/19/19, 28224.87, 28224.87, 28022.49, 28202.14
06/18/19, 27289.70, 27584.12, 27201.02, 27498.77
06/17/19, 27252.45, 27503.10, 27227.16, 27227.16
06/14/19, 27180.74, 27275.88, 27051.75, 27118.35
06/13/19, 27217.72, 27294.71, 26825.35, 27294.71
06/12/19, 27603.12, 27603.12, 27222.03, 27308.46
06/11/19, 27677.06, 27857.85, 27577.91, 27789.34
06/10/19, 27206.61, 27606.42, 27155.03, 27578.64
06/06/19, 26935.87, 26984.02, 26837.67, 26965.28
06/05/19, 27116.08, 27119.48, 26803.66, 26895.44
06/04/19, 26994.08, 26994.08, 26671.90, 26761.52
06/03/19, 26909.71, 26968.10, 26735.48, 26893.86
05/31/19, 27002.96, 27155.36, 26850.27, 26901.09
05/30/19, 27319.25, 27319.25, 27020.73, 27114.88
05/29/19, 27226.95, 27429.37, 27178.71, 27235.71
05/28/19, 27274.83, 27490.55, 27230.09, 27390.81
05/27/19, 27239.08, 27371.35, 27105.22, 27288.09
05/24/19, 27368.68, 27457.59, 27291.94, 27353.93
05/23/19, 27505.53, 27523.86, 27169.67, 27267.13
05/22/19, 27753.54, 27828.81, 27640.62, 27705.94
05/21/19, 27671.40, 27915.16, 27598.06, 27657.24
05/20/19, 27959.23, 27999.60, 27699.23, 27787.61
05/17/19, 28428.00, 28428.00, 27909.73, 27946.46
05/16/19, 28117.48, 28379.37, 28050.78, 28275.07
05/15/19, 28171.32, 28441.49, 28171.32, 28268.71
05/14/19, 27951.12, 28205.96, 27925.62, 28122.02
05/10/19, 28462.34, 28833.45, 28203.22, 28550.24
05/09/19, 28839.35, 28891.11, 28281.98, 28311.07
05/08/19, 28987.09, 29252.00, 28945.91, 29003.20
05/07/19, 29313.58, 29480.04, 29156.45, 29363.02
05/06/19, 29342.38, 29384.01, 28956.47, 29209.82
05/03/19, 29818.48, 30081.55, 29678.86, 30081.55
05/02/19, 29643.05, 29967.74, 29643.05, 29944.18
04/30/19, 29828.15, 29855.76, 29620.45, 29699.11
04/29/19, 29730.85, 29917.11, 29639.38, 29892.81
04/26/19, 29513.08, 29672.79, 29504.14, 29605.01
04/25/19, 29667.52, 29849.70, 29535.20, 29549.80
04/24/19, 30112.19, 30112.19, 29682.87, 29805.83
04/23/19, 29782.95, 30055.94, 29755.87, 29963.24
04/18/19, 30088.65, 30101.83, 29896.86, 29963.26
04/17/19, 30160.69, 30178.58, 30004.97, 30124.68
04/16/19, 29754.30, 30142.86, 29665.11, 30129.87
04/15/19, 30119.85, 30280.12, 29810.72, 29810.72
04/12/19, 29806.35, 29909.76, 29694.85, 29909.76
04/11/19, 30138.14, 30184.61, 29783.67, 29839.45
04/10/19, 30052.27, 30139.61, 29892.62, 30119.56
04/09/19, 30065.99, 30222.02, 30018.98, 30157.49
04/08/19, 30119.58, 30185.06, 29913.62, 30077.15
04/04/19, 29950.42, 30050.91, 29765.55, 29936.32
04/03/19, 29785.27, 29999.34, 29715.77, 29986.39
04/02/19, 29736.99, 29736.99, 29534.42, 29624.67
04/01/19, 29383.72, 29612.37, 29383.72, 29562.02
03/29/19, 28812.64, 29100.69, 28761.88, 29051.36
03/28/19, 28663.20, 28816.59, 28558.80, 28775.21
03/27/19, 28564.71, 28781.63, 28551.65, 28728.25
03/26/19, 28677.76, 28701.60, 28435.06, 28566.91
03/25/19, 28501.37, 28702.24, 28463.11, 28523.35
03/22/19, 29173.33, 29243.10, 28847.34, 29113.36
03/21/19, 29387.75, 29446.77, 29051.85, 29071.56
03/20/19, 29357.19, 29435.81, 29251.25, 29320.97
03/19/19, 29419.14, 29486.15, 29319.51, 29466.28
03/18/19, 29112.44, 29409.01, 29034.13, 29409.01
03/15/19, 28843.86, 29204.73, 28828.26, 29012.26
03/14/19, 28891.06, 28932.47, 28696.31, 28851.39
03/13/19, 28924.28, 28924.28, 28690.37, 28807.45
03/12/19, 28760.27, 28941.09, 28734.09, 28920.87
03/11/19, 28265.85, 28512.27, 28240.78, 28503.30
03/08/19, 28409.14, 28533.76, 28201.09, 28228.42
03/07/19, 28965.42, 29007.07, 28772.45, 28779.45
03/06/19, 29003.25, 29122.81, 28938.39, 29037.60
03/05/19, 28823.16, 29025.79, 28734.81, 28961.60
03/04/19, 28855.11, 29241.80, 28760.67, 28959.59
03/01/19, 28716.60, 28860.20, 28663.71, 28812.17
02/28/19, 28719.71, 28917.49, 28571.13, 28633.18
02/27/19, 28833.16, 29014.19, 28701.47, 28757.44
02/26/19, 28971.23, 28971.23, 28700.01, 28772.06
02/25/19, 28975.52, 29009.98, 28763.46, 28959.30
02/22/19, 28478.96, 28816.30, 28430.20, 28816.30
02/21/19, 28450.00, 28759.35, 28364.85, 28629.92
02/20/19, 28404.68, 28599.77, 28357.30, 28514.05
02/19/19, 28440.49, 28488.97, 28208.87, 28228.13
02/18/19, 28186.75, 28412.08, 28186.75, 28347.01
02/15/19, 28241.44, 28256.69, 27845.87, 27900.84
02/14/19, 28396.40, 28476.65, 28275.18, 28432.05
02/13/19, 28184.87, 28533.36, 28160.46, 28497.59
02/12/19, 28093.31, 28219.59, 27983.48, 28171.33
02/11/19, 27927.45, 28143.84, 27847.85, 28143.84
02/08/19, 27708.13, 28008.82, 27534.20, 27946.32
02/04/19, 27985.42, 28005.15, 27847.43, 27990.21
02/01/19, 28193.28, 28193.28, 27802.50, 27930.74
01/31/19, 27842.05, 28010.90, 27773.98, 27942.47
01/30/19, 27571.41, 27642.85, 27369.75, 27642.85
01/29/19, 27397.54, 27575.37, 27328.17, 27531.68
01/28/19, 27695.81, 27790.22, 27462.37, 27576.96
01/25/19, 27282.88, 27569.19, 27217.75, 27569.19
01/24/19, 27075.37, 27120.98, 26889.79, 27120.98
01/23/19, 26879.91, 27131.22, 26879.91, 27008.20
01/22/19, 27189.40, 27223.70, 26854.66, 27005.45
01/21/19, 27134.27, 27323.61, 27084.30, 27196.54
01/18/19, 26993.44, 27116.65, 26915.08, 27090.81
01/17/19, 26953.21, 27012.19, 26703.31, 26755.63
01/16/19, 26702.93, 26903.78, 26567.52, 26902.10
01/15/19, 26518.62, 26838.55, 26427.45, 26830.29
01/14/19, 26559.68, 26575.33, 26195.78, 26298.33
01/11/19, 26692.02, 26692.02, 26494.86, 26667.27
01/10/19, 26391.78, 26588.21, 26212.34, 26521.43
01/09/19, 26237.29, 26597.07, 26192.65, 26462.32
01/08/19, 25852.50, 25960.89, 25688.50, 25875.45
01/07/19, 26015.84, 26043.64, 25753.46, 25835.70
01/04/19, 24946.12, 25626.03, 24924.73, 25626.03
01/03/19, 25077.68, 25262.21, 24896.87, 25064.36
01/02/19, 25824.44, 25824.44, 25055.27, 25130.35
12/31/18, 25732.52, 25916.23, 25682.66, 25845.70
12/28/18, 25502.34, 25600.25, 25416.36, 25504.20
12/27/18, 25818.81, 25920.63, 25446.80, 25478.88
12/24/18, 25515.40, 25651.38, 25421.43, 25651.38
12/21/18, 25512.30, 25805.61, 25313.75, 25753.42
12/20/18, 25723.53, 25859.82, 25416.88, 25623.53
12/19/18, 25860.68, 25925.99, 25784.09, 25865.39
12/18/18, 25903.98, 26152.88, 25713.50, 25814.25
12/17/18, 26178.04, 26186.30, 26002.30, 26087.98
12/14/18, 26219.00, 26219.00, 26061.47, 26094.79
12/13/18, 26417.89, 26581.93, 26314.77, 26524.35
12/12/18, 26054.01, 26238.73, 26013.36, 26186.71
12/11/18, 25623.40, 25861.73, 25623.40, 25771.67
12/10/18, 25794.95, 25845.34, 25570.89, 25752.38
12/07/18, 26249.81, 26280.66, 26055.78, 26063.76
12/06/18, 26349.42, 26381.12, 26016.09, 26156.38
12/05/18, 26745.69, 26914.87, 26745.69, 26819.68
12/04/18, 27119.19, 27260.44, 26984.71, 27260.44
12/03/18, 27185.66, 27259.43, 27006.83, 27182.04
11/30/18, 26506.09, 26683.25, 26396.62, 26506.75
11/29/18, 26904.21, 26923.33, 26399.81, 26451.03
11/28/18, 26406.68, 26705.30, 26332.66, 26682.56
11/27/18, 26345.37, 26417.84, 26158.97, 26331.96
11/26/18, 26099.35, 26413.76, 26031.90, 26376.18
11/23/18, 25950.07, 25983.25, 25807.26, 25927.68
11/22/18, 26139.39, 26139.39, 25873.38, 26019.41
11/21/18, 25496.85, 25998.28, 25494.51, 25971.47
11/20/18, 26043.51, 26132.29, 25776.22, 25840.34
11/19/18, 26278.87, 26397.39, 26146.39, 26372.00
11/16/18, 26041.56, 26197.31, 25850.04, 26183.53
11/15/18, 25862.18, 26127.14, 25611.72, 26103.34
11/14/18, 25874.36, 25874.36, 25489.86, 25654.43
11/13/18, 25092.30, 25792.87, 25092.30, 25792.87
11/12/18, 25576.28, 25765.96, 25505.33, 25633.18
11/09/18, 25925.09, 25925.09, 25475.32, 25601.92
11/08/18, 26491.27, 26491.27, 26141.25, 26227.72
11/07/18, 26125.09, 26530.87, 25920.72, 26147.69
11/06/18, 26062.24, 26159.83, 25826.69, 26120.96
11/05/18, 26050.34, 26146.81, 25747.52, 25934.39
11/02/18, 25980.44, 26486.35, 25909.71, 26486.35
11/01/18, 25228.75, 25535.12, 25190.90, 25416.00
10/31/18, 24752.83, 24979.69, 24700.11, 24979.69
10/30/18, 24765.12, 24939.18, 24540.63, 24585.53
10/29/18, 24955.79, 24955.79, 24594.74, 24812.04
10/26/18, 25031.49, 25062.20, 24589.04, 24717.63
10/25/18, 24766.72, 24994.46, 24653.79, 24994.46
10/24/18, 25401.17, 25653.36, 25194.29, 25249.78
10/23/18, 26015.49, 26015.49, 25315.76, 25346.55
10/22/18, 25668.33, 26234.86, 25668.33, 26153.15
10/19/18, 25172.03, 25743.45, 25090.30, 25561.40
10/18/18, 25674.66, 25674.66, 25261.72, 25454.55
10/16/18, 25586.16, 25712.13, 25266.54, 25462.26
10/15/18, 25683.59, 25683.59, 25399.54, 25445.06
10/12/18, 25401.41, 25835.76, 25286.86, 25801.49
10/11/18, 25392.90, 25437.85, 25125.22, 25266.37
10/10/18, 26281.28, 26499.84, 26193.07, 26193.07
10/09/18, 26194.17, 26366.60, 26067.51, 26172.91
10/08/18, 26717.60, 26717.60, 26187.83, 26202.57
10/05/18, 26503.75, 26639.64, 26373.46, 26572.57
10/04/18, 27029.40, 27029.40, 26551.44, 26623.87
10/03/18, 26840.20, 27270.16, 26840.20, 27091.26
10/02/18, 27716.16, 27716.16, 27073.08, 27126.38
09/28/18, 27879.06, 27927.95, 27672.83, 27788.52
09/27/18, 27912.51, 27928.29, 27638.54, 27715.67
09/26/18, 27606.81, 28031.81, 27589.37, 27816.87
09/24/18, 27783.85, 27783.85, 27425.01, 27499.39
09/21/18, 27712.35, 27965.96, 27536.27, 27953.58
09/20/18, 27605.72, 27628.19, 27327.23, 27477.67
09/19/18, 27170.02, 27488.35, 27085.79, 27407.37
09/18/18, 26846.33, 27156.55, 26648.99, 27084.66
09/17/18, 27029.91, 27037.48, 26763.21, 26932.85
09/14/18, 27229.79, 27340.02, 27027.45, 27286.41
09/13/18, 26798.39, 27014.49, 26648.77, 27014.49
09/12/18, 26462.82, 26468.91, 26219.56, 26345.04
09/11/18, 26611.93, 26690.65, 26394.87, 26422.55
09/10/18, 26922.27, 26926.63, 26453.29, 26613.42
09/07/18, 26895.87, 27196.57, 26669.58, 26973.47
09/06/18, 27069.21, 27268.39, 26818.82, 26974.82
09/05/18, 27789.02, 27861.99, 27208.34, 27243.85
09/04/18, 27619.18, 27984.89, 27563.79, 27973.34
09/03/18, 27809.45, 27822.19, 27577.04, 27712.54
08/31/18, 27798.21, 27962.03, 27720.32, 27888.55
08/30/18, 28533.93, 28533.93, 28121.40, 28164.05
08/29/18, 28362.84, 28485.83, 28272.13, 28416.44
08/28/18, 28530.89, 28579.64, 28234.53, 28351.62
08/27/18, 28016.66, 28289.06, 27956.04, 28271.27
08/24/18, 27565.98, 27830.91, 27532.06, 27671.87
08/23/18, 28005.33, 28051.65, 27659.21, 27790.46
08/22/18, 27836.68, 27954.52, 27579.80, 27927.58
08/21/18, 27670.54, 27771.30, 27526.30, 27752.79
08/20/18, 27273.78, 27609.80, 27209.22, 27598.02
08/17/18, 27388.57, 27450.84, 27101.10, 27213.41
08/16/18, 26871.11, 27405.25, 26871.11, 27100.06
08/15/18, 27724.72, 27727.27, 27249.08, 27323.59
08/14/18, 27938.32, 27946.55, 27522.82, 27752.93
08/13/18, 27956.78, 28085.17, 27823.21, 27936.57
08/10/18, 28614.73, 28665.90, 28296.99, 28366.62
08/09/18, 28260.50, 28728.17, 28192.81, 28607.30
08/08/18, 28473.48, 28473.48, 28224.46, 28359.14
08/07/18, 27889.44, 28266.68, 27843.16, 28248.88
08/06/18, 27885.51, 28074.53, 27730.42, 27819.56
08/03/18, 27751.60, 27786.15, 27604.56, 27676.32
08/02/18, 28159.01, 28218.28, 27578.09, 27714.56
08/01/18, 28756.72, 28772.80, 28219.97, 28340.74
07/31/18, 28663.14, 28682.31, 28538.03, 28583.01
07/30/18, 28631.05, 28839.24, 28539.56, 28733.13
07/27/18, 28734.73, 28816.69, 28572.79, 28804.28
07/26/18, 29083.40, 29083.40, 28625.08, 28781.14
07/25/18, 28906.97, 28964.79, 28764.35, 28920.90
07/24/18, 28282.30, 28718.00, 28282.30, 28662.57
07/23/18, 28298.61, 28391.58, 28091.06, 28256.12
07/20/18, 28054.76, 28294.74, 27745.85, 28224.48
07/19/18, 28251.16, 28329.98, 27998.36, 28010.86
07/18/18, 28352.11, 28386.38, 28045.47, 28117.42
07/17/18, 28451.50, 28460.87, 28137.95, 28181.68
07/16/18, 28580.96, 28699.21, 28327.00, 28539.66
07/13/18, 28689.18, 28715.36, 28500.51, 28525.44
07/12/18, 28260.09, 28614.53, 28217.31, 28480.83
07/11/18, 28013.72, 28365.72, 28013.72, 28311.69
07/10/18, 28900.71, 28981.93, 28682.25, 28682.25
07/09/18, 28606.16, 28821.54, 28518.52, 28688.50
07/06/18, 28254.37, 28554.21, 27925.33, 28315.62
07/05/18, 28101.85, 28320.90, 27830.75, 28182.09
07/04/18, 28546.32, 28642.34, 28141.28, 28241.67
07/03/18, 28617.00, 28617.00, 27990.45, 28545.57
06/29/18, 28463.85, 28962.29, 28463.85, 28955.11
06/28/18, 28368.01, 28567.29, 28169.10, 28497.32
06/27/18, 28957.64, 28988.83, 28342.82, 28356.26
06/26/18, 28881.18, 29034.23, 28505.09, 28881.40
06/25/18, 29326.12, 29403.36, 28895.40, 28961.39
06/22/18, 29215.54, 29436.84, 29089.39, 29338.70
06/21/18, 29764.05, 29882.27, 29285.71, 29296.05
06/20/18, 29478.46, 29944.30, 29406.20, 29696.17
06/19/18, 29999.01, 30012.04, 29332.28, 29468.15
06/15/18, 30411.07, 30519.29, 30259.11, 30309.49
06/14/18, 30684.07, 30777.96, 30349.96, 30440.17
06/13/18, 30990.37, 31023.73, 30688.26, 30725.15
06/12/18, 31029.85, 31242.86, 30944.97, 31103.06
06/11/18, 31016.52, 31134.03, 30898.57, 31063.70
06/08/18, 31435.26, 31435.26, 30874.10, 30958.21
06/07/18, 31464.63, 31521.13, 31369.28, 31512.63
06/06/18, 31162.02, 31332.42, 31161.37, 31259.10
06/05/18, 31009.47, 31188.93, 30896.11, 31093.45
06/04/18, 30836.77, 31012.92, 30743.18, 30997.98
06/01/18, 30548.78, 30581.12, 30363.49, 30492.91
05/31/18, 30274.18, 30533.58, 30148.43, 30468.56
05/30/18, 30109.37, 30241.23, 29964.34, 30056.79
05/29/18, 30647.26, 30713.32, 30454.18, 30484.58
05/28/18, 30759.84, 30839.30, 30530.47, 30792.26
05/25/18, 30664.27, 30736.97, 30525.74, 30588.04
05/24/18, 30718.66, 30788.97, 30589.38, 30760.41
05/23/18, 31191.87, 31191.87, 30665.64, 30665.64
05/21/18, 31232.79, 31464.10, 31232.79, 31234.35
05/18/18, 31033.97, 31148.06, 30904.68, 31047.91
05/17/18, 31416.71, 31416.71, 30942.15, 30942.15
05/16/18, 31014.72, 31218.08, 30818.78, 31110.20
05/15/18, 31573.18, 31573.18, 31152.03, 31152.03
05/14/18, 31498.36, 31592.56, 31423.57, 31541.08
05/11/18, 31151.80, 31277.39, 31032.44, 31122.06
05/10/18, 30716.97, 30851.30, 30712.93, 30809.22
05/09/18, 30452.16, 30568.76, 30346.62, 30536.14
05/08/18, 30123.77, 30444.22, 30123.77, 30402.81
05/07/18, 30102.06, 30138.33, 29791.87, 29994.26
05/04/18, 30316.98, 30341.46, 29859.30, 29926.50
05/03/18, 30405.48, 30432.07, 30118.65, 30313.37
05/02/18, 30782.21, 30824.77, 30570.81, 30723.88
04/30/18, 30530.40, 30853.13, 30483.91, 30808.45
04/27/18, 30300.83, 30336.00, 30019.12, 30280.67
04/26/18, 30378.15, 30463.42, 29871.20, 30007.68
04/25/18, 30486.86, 30507.19, 30244.16, 30328.15
04/24/18, 30353.83, 30665.10, 30335.29, 30636.24
04/23/18, 30327.03, 30481.86, 30184.45, 30254.40
04/20/18, 30647.94, 30848.47, 30355.79, 30418.33
04/19/18, 30532.95, 30761.47, 30451.00, 30708.44
04/18/18, 30469.95, 30487.17, 29979.40, 30284.25
04/17/18, 30354.89, 30477.79, 30012.70, 30062.75
04/16/18, 30849.72, 30849.72, 30190.75, 30315.59
04/13/18, 31076.76, 31076.76, 30707.77, 30808.38
04/12/18, 31094.11, 31094.11, 30637.14, 30831.28
04/11/18, 30761.23, 31021.12, 30723.07, 30897.71
04/10/18, 30205.09, 30806.86, 30163.09, 30728.74
04/09/18, 30104.32, 30514.80, 29909.37, 30229.58
04/06/18, 29750.24, 29980.56, 29608.33, 29844.94
04/04/18, 30244.22, 30329.08, 29518.69, 29518.69
04/03/18, 29927.88, 30269.28, 29755.36, 30180.10
03/29/18, 30154.18, 30252.95, 29819.63, 30093.38
03/28/18, 30510.38, 30637.21, 30022.53, 30022.53
03/27/18, 30985.75, 30985.75, 30738.76, 30790.83
03/26/18, 30267.07, 30548.77, 29995.16, 30548.77
03/23/18, 29930.23, 30320.31, 29930.23, 30309.29
03/22/18, 31575.93, 31686.67, 31018.44, 31071.05
03/21/18, 31811.98, 31978.14, 31381.54, 31414.52
03/20/18, 31315.42, 31576.05, 31183.40, 31549.93
03/19/18, 31370.47, 31656.30, 31244.62, 31513.76
03/16/18, 31363.03, 31564.78, 31337.45, 31501.97
03/15/18, 31181.15, 31583.38, 31121.66, 31541.10
03/14/18, 31321.79, 31453.48, 31141.85, 31435.01
